RecrutementID,CandidatID,PosteID,ConsultantID,EtapeID,DateID,MotifID,Statut,DureeEtapeJours
1756,572,72,34,5,2024-05-12,,En cours,4
1757,298,195,41,2,2024-04-07,3,Place,4
1758,279,75,39,6,2024-08-02,4,Place,6
1759,878,199,34,6,2024-11-27,,Perdu,9
1760,54,87,35,4,2024-01-26,,Perdu,7
1761,62,5,10,2,2024-02-14,5,En cours,1
1762,738,8,7,2,2024-03-11,,En cours,5
1763,2,195,20,6,2024-03-24,2,En cours,1
1764,172,106,31,1,2024-02-29,,En cours,2
1765,991,78,31,3,2024-02-22,4,Perdu,2
1766,426,163,39,4,2024-01-12,,En cours,7
1767,728,124,16,2,2024-05-19,,Place,8
1768,488,133,44,6,2024-10-15,,Place,3
1769,91,138,23,4,2024-03-03,,En cours,9
1770,185,40,13,1,2024-05-10,,En cours,3
1771,762,18,37,2,2025-01-24,5,En cours,3
1772,95,146,7,3,2024-03-08,,En cours,2
1773,595,5,21,2,2025-01-29,,Perdu,1
1774,349,144,40,6,2024-07-23,,Perdu,6
1775,371,26,39,3,2024-10-16,,Perdu,4
1776,953,53,13,4,2024-05-09,,En cours,2
1777,606,142,9,4,2024-05-09,,Place,6
1778,616,125,2,2,2024-06-06,2,Perdu,4
1779,351,157,5,4,2024-02-21,3,Place,4
1780,382,123,42,3,2024-05-06,,Place,9
1781,686,10,40,1,2024-12-23,2,Perdu,4
1782,39,168,26,3,2024-01-02,,En cours,5
1783,238,44,29,4,2024-08-16,,Place,7
1784,601,28,17,1,2024-10-02,4,En cours,9
1785,624,176,10,5,2024-02-26,4,En cours,7
1786,93,39,1,4,2024-02-14,,En cours,5
1787,788,108,34,2,2024-08-09,,En cours,3
1788,543,98,2,4,2024-03-28,,En cours,2
1789,238,154,6,2,2025-01-26,,En cours,2
1790,752,9,40,4,2024-03-17,,Place,7
1791,991,22,30,1,2024-02-22,,Perdu,7
1792,424,84,25,4,2024-05-12,4,Place,4
1793,284,95,11,1,2024-05-12,1,Place,9
1794,300,158,8,1,2024-03-05,,En cours,9
1795,593,122,24,2,2024-09-22,3,Perdu,6
1796,48,30,18,2,2024-05-18,1,Perdu,3
1797,484,196,27,3,2024-07-29,,En cours,5
1798,25,92,9,1,2024-04-07,,Place,8
1799,39,193,12,2,2024-02-08,3,Place,5
1800,431,198,6,1,2024-01-25,5,En cours,5
1801,746,11,22,6,2024-01-22,,Place,5
1802,884,102,14,5,2024-12-14,,En cours,8
1803,88,85,12,2,2024-04-15,3,Place,4
1804,245,100,28,1,2024-05-02,5,Perdu,2
1805,422,62,25,6,2024-08-19,,En cours,5
1806,575,112,11,5,2024-02-08,,Place,6
1807,988,99,35,6,2024-08-28,3,Perdu,9
1808,685,38,18,2,2024-07-27,,En cours,2
1809,539,58,18,3,2024-11-12,,Perdu,9
1810,61,30,24,1,2024-02-19,,Perdu,8
1811,81,169,7,3,2024-01-07,,En cours,7
1812,154,136,22,1,2024-11-05,1,Perdu,3
1813,661,78,30,1,2024-05-28,,En cours,2
1814,332,80,7,4,2024-01-25,2,En cours,4
1815,241,16,29,6,2024-08-10,,Perdu,2
1816,671,58,2,4,2024-07-04,3,En cours,6
1817,816,185,31,5,2025-01-15,,En cours,7
1818,440,7,2,5,2025-01-12,,Place,5
1819,882,30,9,6,2024-08-03,5,Place,7
1820,735,170,18,1,2024-03-04,2,Perdu,8
1821,717,105,31,2,2024-10-26,,Perdu,9
1822,868,7,36,4,2024-03-21,,Place,7
1823,184,98,24,5,2024-12-01,,Place,3
1824,759,150,7,5,2024-08-28,5,En cours,2
1825,958,70,20,5,2024-05-21,,En cours,9
1826,993,77,40,2,2025-01-26,5,En cours,7
1827,579,127,5,3,2024-07-24,,En cours,8
1828,755,120,36,1,2024-06-03,1,En cours,4
1829,889,181,20,2,2024-03-16,,Perdu,2
1830,853,50,1,1,2024-09-16,,Perdu,6
1831,898,56,35,6,2024-04-17,4,Place,6
1832,833,32,2,1,2024-03-01,,En cours,2
1833,382,133,19,3,2024-02-17,5,En cours,5
1834,731,107,10,6,2024-09-13,,En cours,4
1835,411,70,30,6,2025-01-03,,En cours,3
1836,802,140,3,3,2024-04-11,4,En cours,8
1837,811,76,5,3,2024-03-27,,Place,5
1838,935,40,27,4,2024-09-02,,En cours,9
1839,589,108,50,5,2024-02-27,,Perdu,1
1840,476,88,2,5,2024-02-05,,En cours,9
1841,166,82,24,4,2024-09-12,3,Perdu,6
1842,639,89,41,3,2024-07-28,,Place,7
1843,567,183,15,3,2024-01-12,,Place,3
1844,515,44,25,4,2024-04-04,,En cours,1
1845,677,56,42,6,2024-03-20,,Place,3
1846,852,114,37,1,2024-09-29,4,En cours,4
1847,149,10,15,5,2024-09-23,3,Place,4
1848,432,30,38,3,2024-10-26,,En cours,2
1849,723,114,34,1,2024-02-09,,Perdu,1
1850,820,102,26,1,2024-12-05,,Perdu,7
1851,779,131,23,3,2024-03-24,3,Place,7
1852,800,23,47,2,2025-01-31,,Place,2
1853,856,171,44,1,2024-12-14,,En cours,8
1854,962,98,50,2,2024-07-02,,Place,9
1855,609,32,34,6,2024-11-10,5,En cours,9
1856,249,63,18,5,2024-09-25,,En cours,2
1857,564,46,6,2,2024-11-05,,En cours,4
1858,710,91,7,5,2024-01-08,4,En cours,1
1859,101,94,48,3,2024-02-03,5,En cours,1
1860,757,87,19,5,2024-12-28,,Perdu,8
1861,545,93,6,2,2024-11-08,2,En cours,9
1862,937,182,12,1,2024-09-03,,Perdu,2
1863,212,192,2,2,2024-05-04,,En cours,5
1864,907,98,27,6,2024-06-17,,Perdu,1
1865,449,193,30,4,2024-06-06,1,En cours,8
1866,574,164,19,1,2024-06-22,1,En cours,5
1867,661,164,38,6,2024-09-08,,Perdu,3
1868,580,46,25,5,2024-10-30,,Place,9
1869,904,88,48,4,2024-06-02,1,Place,2
1870,168,71,39,5,2024-11-29,,En cours,3
1871,730,20,4,2,2024-02-06,,Place,7
1872,975,16,14,4,2024-11-19,1,Perdu,4
1873,221,125,38,6,2024-09-27,,Place,7
1874,256,85,27,3,2024-07-23,,En cours,3
1875,476,166,38,1,2024-05-30,,En cours,6
1876,725,134,17,5,2024-05-28,,En cours,6
1877,959,18,2,5,2024-05-24,,Place,1
1878,796,168,40,5,2025-01-13,1,En cours,3
1879,795,100,40,4,2024-01-11,3,En cours,3
1880,442,114,32,1,2024-09-10,,Perdu,6
1881,646,194,21,1,2025-01-30,1,Place,4
1882,212,129,1,5,2024-08-05,,Perdu,5
1883,464,5,37,6,2024-09-12,3,Perdu,2
1884,189,36,34,1,2024-08-27,,En cours,9
1885,28,86,34,4,2024-07-21,,Place,7
1886,857,8,9,4,2024-09-08,,En cours,7
1887,805,34,37,3,2024-12-27,,En cours,3
1888,511,159,37,4,2024-10-12,5,En cours,7
1889,15,29,43,6,2024-12-05,,En cours,3
1890,91,34,29,5,2024-08-09,,Perdu,5
1891,112,101,37,1,2024-11-05,,Perdu,3
1892,718,19,21,3,2024-12-16,,En cours,3
1893,204,52,35,6,2024-03-25,,En cours,6
1894,251,188,35,2,2024-12-09,,En cours,3
1895,862,127,39,6,2024-10-01,,En cours,7
1896,877,193,43,3,2024-06-25,3,Place,5
1897,764,71,1,4,2024-11-05,,Perdu,9
1898,310,124,39,2,2024-03-08,,En cours,2
1899,580,48,40,6,2024-10-06,,En cours,9
1900,201,76,28,4,2024-08-18,4,Place,2
1901,858,35,26,4,2024-12-21,4,Place,5
1902,85,167,37,3,2024-09-05,,Place,4
1903,745,37,23,1,2024-07-29,,En cours,7
1904,512,41,21,5,2024-07-28,,Perdu,2
1905,758,93,41,2,2024-08-09,,En cours,3
1906,451,86,40,2,2024-12-22,3,Perdu,3
1907,159,63,11,5,2024-11-10,4,En cours,9
1908,752,72,42,2,2024-02-07,,Perdu,5
1909,632,60,17,5,2024-07-31,3,En cours,2
1910,465,183,7,3,2024-04-24,1,Perdu,8
1911,373,117,44,5,2024-03-06,2,En cours,3
1912,344,184,12,1,2024-12-12,2,Place,3
1913,482,198,11,5,2024-12-08,,En cours,5
1914,262,131,14,2,2025-01-10,5,Perdu,8
1915,283,166,25,6,2024-06-06,,En cours,8
1916,279,23,9,3,2024-06-19,,Perdu,1
1917,13,190,8,1,2024-11-07,,Perdu,9
1918,928,97,20,3,2024-03-18,3,En cours,9
1919,237,143,11,1,2024-01-22,,En cours,3
1920,166,50,10,2,2024-06-17,,En cours,5
1921,152,20,46,5,2024-09-08,2,En cours,4
1922,989,177,30,4,2024-07-01,,Perdu,5
1923,477,90,1,5,2024-03-25,,En cours,6
1924,327,28,6,6,2024-07-26,,En cours,6
1925,404,132,41,3,2025-01-12,1,En cours,5
1926,89,11,14,4,2024-04-19,,En cours,5
1927,314,91,8,1,2024-06-09,,En cours,5
1928,249,141,34,2,2024-05-05,,Perdu,4
1929,804,145,42,5,2024-04-27,5,En cours,2
1930,59,91,20,1,2024-09-19,2,Place,4
1931,426,74,38,3,2024-05-29,,Perdu,7
1932,791,168,22,1,2024-09-05,4,En cours,9
1933,834,37,6,6,2024-01-08,3,Place,8
1934,513,15,40,4,2024-09-21,1,Perdu,8
1935,223,32,46,4,2024-02-12,,Perdu,8
1936,337,161,50,5,2024-05-30,,En cours,5
1937,223,94,6,2,2024-12-15,1,Perdu,7
1938,663,8,29,1,2024-05-14,,En cours,8
1939,293,34,32,3,2024-10-06,,Perdu,3
1940,631,6,4,2,2024-05-20,,En cours,2
1941,656,163,48,2,2024-12-26,,En cours,3
1942,940,93,6,2,2025-01-15,,Perdu,5
1943,371,14,14,5,2024-12-29,,En cours,8
1944,962,45,49,2,2024-06-07,,En cours,5
1945,401,124,28,1,2024-05-07,2,Place,9
1946,681,119,34,6,2024-08-30,,En cours,3
1947,662,164,25,1,2024-11-22,,En cours,5
1948,818,6,38,2,2024-07-28,,En cours,9
1949,470,14,5,3,2024-10-22,,Place,2
1950,793,8,34,1,2024-12-16,2,Perdu,8
1951,356,79,4,6,2024-10-27,,Perdu,2
1952,492,146,9,3,2024-05-27,3,Place,9
1953,500,133,26,5,2024-04-09,5,Perdu,3
1954,705,43,23,1,2024-06-22,,Place,6
1955,619,132,8,4,2024-08-18,,Perdu,7
1956,79,132,40,1,2024-12-03,,Place,4
1957,810,39,16,2,2024-04-30,,Perdu,5
1958,759,150,44,3,2024-03-05,,En cours,7
1959,105,85,1,6,2024-05-06,,En cours,8
1960,962,12,12,2,2024-08-25,,En cours,1
1961,661,79,15,5,2024-04-02,,Perdu,5
1962,85,154,30,1,2024-06-08,,Place,8
1963,492,140,21,2,2024-04-12,,Perdu,6
1964,837,54,8,4,2025-01-29,,Perdu,1
1965,280,152,29,3,2024-07-24,1,Perdu,2
1966,933,78,48,4,2024-10-15,,Place,8
1967,419,93,7,5,2024-07-27,,Perdu,4
1968,227,18,13,1,2024-01-05,,En cours,7
1969,357,200,24,5,2024-04-15,2,En cours,9
1970,525,168,37,6,2024-12-01,1,En cours,1
1971,689,39,7,5,2024-07-23,,En cours,5
1972,928,113,12,2,2024-10-08,,En cours,2
1973,195,157,12,3,2024-10-31,,En cours,8
1974,961,101,31,6,2024-08-12,,En cours,5
1975,528,43,5,5,2024-08-18,,En cours,8
1976,128,194,33,6,2024-04-04,,Place,3
1977,927,54,22,6,2024-04-09,5,En cours,2
1978,350,67,17,3,2024-02-29,,Place,8
1979,621,75,44,1,2024-04-29,,En cours,6
1980,699,179,41,2,2024-09-08,,Place,2
1981,14,101,41,2,2025-01-06,,Perdu,7
1982,222,144,45,6,2024-06-24,4,Place,4
1983,687,181,12,2,2024-08-28,5,Perdu,1
1984,325,186,43,3,2024-12-10,,Perdu,3
1985,10,172,9,6,2024-09-27,4,En cours,7
1986,24,182,17,1,2024-04-14,,En cours,2
1987,827,190,28,4,2024-04-22,,Perdu,4
1988,154,199,38,4,2024-09-12,,En cours,3
1989,101,129,29,6,2024-04-25,,En cours,7
1990,563,27,28,3,2024-04-09,,Place,8
1991,119,23,19,4,2024-08-24,,En cours,8
1992,654,160,30,6,2024-09-11,,Perdu,7
1993,545,64,24,6,2024-04-11,5,En cours,1
1994,649,161,24,5,2024-01-20,,En cours,9
1995,492,187,30,5,2024-11-03,,En cours,2
1996,779,129,31,6,2024-06-05,5,En cours,4
1997,645,153,17,6,2024-09-10,,Place,8
1998,416,56,7,5,2024-03-10,,Place,3
1999,16,87,15,2,2024-05-05,,En cours,2
2000,274,194,21,4,2024-08-30,,En cours,1
2001,132,164,9,2,2024-02-19,,Place,4
2002,16,41,9,4,2024-05-06,,En cours,5
2003,274,188,48,3,2024-10-14,,En cours,5
2004,207,100,15,6,2024-11-04,,En cours,1
2005,77,169,37,4,2024-05-21,3,Perdu,2
2006,313,105,7,6,2024-02-15,4,En cours,1
2007,507,121,49,5,2024-01-11,,En cours,3
2008,179,33,11,6,2024-08-10,5,Place,6
2009,274,68,20,2,2024-10-04,3,Place,1
2010,21,145,40,5,2024-08-25,4,Perdu,2
2011,51,169,11,2,2024-06-11,1,Perdu,5
2012,158,18,28,4,2024-01-09,,Place,6
2013,453,16,40,3,2024-03-31,,Perdu,9
2014,667,139,2,2,2024-01-15,4,Perdu,6
2015,789,90,2,6,2024-07-03,,En cours,9
2016,630,170,40,6,2024-05-03,4,En cours,7
2017,617,14,14,4,2024-01-29,1,Place,5
2018,936,70,46,1,2024-08-31,,Perdu,4
2019,256,8,47,2,2024-05-28,,En cours,2
2020,799,142,45,2,2025-01-20,5,Perdu,7
2021,937,172,50,6,2024-06-15,,Place,9
2022,568,32,42,3,2024-02-06,1,En cours,4
2023,841,65,20,1,2024-10-09,5,Perdu,4
2024,138,170,50,4,2024-10-08,,En cours,1
2025,879,9,18,6,2025-01-06,,Perdu,6
2026,565,191,30,4,2024-10-04,,Place,3
2027,222,178,1,3,2024-05-24,3,Place,1
2028,62,31,49,2,2024-09-24,,Place,1
2029,720,28,30,6,2024-11-15,,Perdu,4
2030,431,139,48,1,2024-07-25,,En cours,5
2031,311,3,18,6,2024-11-13,,Perdu,5
2032,391,102,16,2,2025-01-21,,En cours,7
2033,992,14,27,1,2024-10-28,,Perdu,5
2034,428,107,44,3,2024-07-19,3,Perdu,8
2035,79,71,28,1,2024-07-16,,Perdu,3
2036,280,142,40,1,2024-12-01,3,En cours,3
2037,146,177,11,2,2024-12-15,4,En cours,5
2038,686,98,39,5,2024-04-15,,En cours,1
2039,801,129,37,5,2024-01-04,,En cours,7
2040,841,121,45,2,2024-11-18,,En cours,2
2041,633,197,3,4,2024-04-04,,En cours,9
2042,769,47,20,3,2025-02-02,,Place,9
2043,418,48,5,3,2024-01-15,,En cours,5
2044,628,76,21,3,2024-12-30,,Place,3
2045,107,148,38,6,2024-09-28,,En cours,4
2046,539,174,33,4,2024-05-01,,Place,4
2047,558,56,38,4,2024-01-14,,Perdu,5
2048,32,22,37,6,2024-12-04,,Place,1
2049,549,122,50,4,2024-02-17,,Place,2
2050,723,120,44,1,2024-02-08,,Perdu,8
2051,368,75,30,2,2024-11-12,,En cours,1
2052,545,37,44,3,2024-09-28,,Perdu,5
2053,287,170,3,1,2024-02-20,,En cours,8
2054,271,170,37,5,2024-05-16,,Place,1
2055,130,150,27,3,2024-09-23,,Place,9
2056,328,116,48,1,2024-09-20,5,En cours,5
2057,804,53,26,3,2024-05-24,,Perdu,4
2058,936,81,9,5,2024-06-13,,En cours,7
2059,636,14,37,6,2024-02-01,,Perdu,7
2060,625,50,48,6,2024-01-04,3,Perdu,5
2061,614,91,1,6,2025-01-22,5,Perdu,1
2062,476,88,4,4,2024-04-02,,Place,9
2063,424,17,34,6,2025-01-05,,En cours,1
2064,621,192,28,6,2024-01-17,,Perdu,8
2065,785,54,28,4,2025-01-30,2,Perdu,4
2066,414,102,5,3,2024-06-19,,En cours,5
2067,566,94,29,6,2024-11-18,4,En cours,7
2068,471,94,29,3,2024-12-02,,En cours,9
2069,286,170,43,1,2024-05-20,,Perdu,2
2070,291,150,20,1,2024-10-22,,Place,8
2071,79,174,18,4,2024-05-13,,En cours,6
2072,440,76,5,1,2024-11-11,,En cours,4
2073,713,54,29,1,2025-01-18,1,En cours,4
2074,686,86,33,2,2024-11-18,,En cours,7
2075,986,113,15,4,2024-10-18,,En cours,2
2076,40,68,37,3,2024-05-28,1,Perdu,5
2077,761,93,47,4,2024-02-13,4,En cours,7
2078,796,31,9,4,2024-07-21,2,Place,5
2079,437,117,29,6,2024-02-21,1,En cours,5
2080,283,143,35,2,2024-07-22,,Perdu,5
2081,358,106,1,3,2024-12-13,4,En cours,5
2082,683,175,9,4,2024-02-15,,En cours,8
2083,863,200,20,2,2024-12-26,4,En cours,8
2084,643,182,7,2,2024-08-27,2,Perdu,9
2085,515,19,18,1,2024-01-19,,Place,1
2086,653,177,8,2,2024-10-15,,En cours,3
2087,71,67,45,2,2024-01-01,1,Perdu,8
2088,609,91,30,2,2024-09-01,,Perdu,6
2089,43,83,17,2,2024-07-21,,En cours,4
2090,960,57,39,5,2024-10-25,5,Place,6
2091,890,176,1,5,2024-05-30,,En cours,5
2092,509,128,30,4,2024-02-17,,Place,8
2093,375,194,35,1,2024-06-03,,Perdu,6
2094,733,191,41,5,2024-10-31,,En cours,5
2095,638,84,12,1,2025-01-16,,Perdu,6
2096,706,146,30,1,2024-03-24,4,En cours,2
2097,516,101,39,4,2024-05-20,,Perdu,7
2098,237,99,40,3,2024-12-16,3,Place,2
2099,74,148,9,2,2024-05-05,2,Perdu,1
2100,284,138,49,6,2024-04-07,,En cours,1
2101,529,183,14,1,2024-11-28,3,En cours,1
2102,425,155,20,1,2024-07-15,2,Perdu,1
2103,507,125,10,4,2024-08-21,,Perdu,1
2104,278,184,8,3,2024-07-13,,Perdu,3
2105,938,21,13,5,2024-08-29,,En cours,9
2106,367,153,7,1,2024-04-17,,Perdu,1
2107,847,79,37,3,2024-10-19,,Perdu,7
2108,391,87,30,1,2024-05-24,,Perdu,8
2109,444,157,20,1,2024-07-28,4,En cours,8
2110,604,55,28,3,2024-03-15,1,En cours,4
2111,264,177,31,5,2024-01-05,1,En cours,1
2112,220,100,10,1,2024-08-16,5,Place,4
2113,380,70,15,6,2024-02-25,,Place,6
2114,805,66,45,4,2024-12-31,,Place,7
2115,145,85,1,3,2025-01-18,,En cours,2
2116,438,189,48,6,2024-05-06,,Perdu,3
2117,673,21,49,2,2024-04-25,,Place,6
2118,707,102,13,2,2024-07-22,2,En cours,7
2119,435,168,17,5,2024-03-22,,En cours,3
2120,82,95,11,1,2024-12-10,,En cours,8
2121,16,114,29,6,2024-02-10,,Perdu,8
2122,470,70,11,5,2024-06-29,,En cours,4
2123,811,28,40,6,2024-03-16,,En cours,5
2124,29,128,20,3,2024-11-28,,Perdu,5
2125,888,184,49,4,2024-02-27,4,Perdu,7
2126,676,105,43,6,2024-06-27,4,Place,3
2127,9,87,21,1,2024-11-29,,Perdu,3
2128,344,26,30,2,2024-06-25,,Place,4
2129,221,189,2,3,2024-03-14,,Perdu,2
2130,950,174,4,4,2024-03-03,,Place,6
2131,555,181,26,5,2024-08-29,,En cours,9
2132,325,72,24,6,2024-02-19,,Place,4
2133,279,126,20,3,2024-05-22,,Place,8
2134,564,87,5,2,2024-09-01,,Perdu,5
2135,6,47,42,2,2024-05-31,,En cours,2
2136,258,42,21,5,2024-11-26,3,En cours,5
2137,166,77,24,3,2024-10-02,,En cours,5
2138,621,111,21,4,2024-02-24,,En cours,1
2139,670,25,25,4,2024-11-22,,En cours,5
2140,468,141,33,5,2024-12-30,3,En cours,2
2141,141,92,39,2,2024-03-21,,En cours,8
2142,371,177,28,2,2024-05-23,,Place,5
2143,843,56,9,5,2024-06-07,,Perdu,3
2144,204,11,44,3,2024-06-19,1,Place,1
2145,164,63,15,5,2024-07-04,2,En cours,6
2146,112,195,1,1,2024-12-23,,En cours,7
2147,817,65,2,2,2024-09-17,,En cours,4
2148,120,141,39,6,2024-12-24,,Place,9
2149,582,169,20,6,2024-05-20,,En cours,2
2150,1000,57,2,1,2024-07-28,,Perdu,7
2151,642,129,41,5,2024-02-12,,En cours,5
2152,413,41,16,1,2024-04-20,,En cours,3
2153,207,73,49,1,2024-08-21,5,En cours,3
2154,2,60,44,6,2024-03-09,,En cours,5
2155,156,135,3,1,2025-01-19,,En cours,1
2156,953,176,35,2,2024-04-18,4,Place,6
2157,144,51,31,1,2024-03-05,1,En cours,4
2158,20,59,9,4,2024-11-08,,En cours,7
2159,817,165,18,1,2024-02-06,,En cours,5
2160,419,93,25,2,2024-05-09,,Place,9
2161,357,103,8,2,2024-03-20,2,Perdu,1
2162,718,142,37,4,2024-10-04,,Perdu,5
2163,524,28,14,3,2024-12-03,5,Perdu,5
2164,915,175,47,2,2024-03-19,,Place,3
2165,468,74,41,3,2024-06-15,,En cours,7
2166,713,132,32,3,2024-07-10,,Perdu,4
2167,879,87,6,3,2024-10-03,,Place,7
2168,464,151,2,4,2024-05-20,,En cours,9
2169,285,123,8,2,2024-07-28,2,En cours,8
2170,975,35,25,3,2024-07-20,,Perdu,6
2171,227,38,40,5,2024-01-05,5,En cours,7
2172,40,176,8,2,2024-08-15,,En cours,8
2173,579,104,36,2,2024-08-15,,En cours,9
2174,987,56,3,1,2025-01-31,,En cours,7
2175,87,29,14,5,2024-07-23,,Perdu,9
2176,850,26,30,5,2024-12-25,,En cours,9
2177,831,184,42,5,2024-05-19,1,Perdu,2
2178,929,196,39,2,2024-10-05,,En cours,5
2179,422,79,27,3,2024-12-26,,En cours,4
2180,255,41,2,2,2024-03-02,,En cours,9
2181,513,84,15,5,2024-08-14,,Place,7
2182,143,28,40,3,2025-01-02,,En cours,8
2183,843,110,5,3,2024-08-10,,Perdu,4
2184,664,126,36,3,2024-12-23,,Place,8
2185,484,198,36,5,2024-06-16,4,Perdu,1
2186,516,64,38,5,2024-12-20,,En cours,9
2187,713,40,11,5,2024-09-08,,En cours,3
2188,524,27,13,3,2024-07-10,,Perdu,5
2189,840,76,10,5,2024-03-26,,Perdu,7
2190,925,121,20,6,2024-03-09,1,Perdu,7
2191,950,14,27,4,2024-04-25,1,Perdu,2
2192,621,152,6,5,2024-10-28,1,En cours,5
2193,743,93,29,6,2024-07-06,2,Perdu,5
2194,312,159,12,6,2024-06-04,,Perdu,7
2195,39,93,29,2,2024-07-05,,Place,3
2196,401,32,16,5,2024-05-17,,Perdu,7
2197,872,5,48,3,2024-11-18,4,En cours,6
2198,134,112,16,1,2024-06-05,2,Perdu,7
2199,546,108,44,3,2024-07-07,,Perdu,8
2200,193,163,9,6,2024-08-11,,En cours,4
2201,430,176,5,6,2024-09-15,,Perdu,4
2202,144,33,10,5,2024-05-13,5,En cours,8
2203,735,63,21,6,2024-01-30,,En cours,8
2204,811,42,46,4,2024-10-02,,Perdu,8
2205,759,22,9,5,2024-08-12,,En cours,5
2206,705,1,40,1,2024-09-16,,Perdu,6
2207,236,17,35,2,2024-08-05,,En cours,1
2208,531,105,18,2,2024-07-22,,Place,5
2209,105,31,17,6,2025-01-14,2,Perdu,3
2210,375,39,48,4,2024-01-22,,Perdu,8
2211,506,24,36,6,2024-02-06,2,En cours,2
2212,669,145,12,3,2025-01-09,,Place,8
2213,97,128,46,3,2024-12-20,,En cours,8
2214,813,193,21,5,2024-06-13,,Perdu,5
2215,459,23,4,4,2024-08-04,,En cours,7
2216,882,42,41,3,2024-06-28,,En cours,6
2217,528,92,44,2,2025-02-02,,Perdu,7
2218,548,130,23,4,2024-07-01,,En cours,7
2219,693,27,36,1,2024-10-30,,En cours,3
2220,820,43,12,2,2024-05-26,3,En cours,7
2221,158,85,43,1,2024-06-01,,En cours,9
2222,512,4,19,1,2024-09-26,,Place,3
2223,30,80,14,2,2024-06-08,,Perdu,3
2224,475,152,26,1,2024-01-06,,En cours,3
2225,814,106,14,1,2024-03-10,3,Perdu,9
2226,866,87,32,5,2024-12-15,,Perdu,8
2227,284,98,38,2,2024-05-26,5,Perdu,4
2228,387,190,21,4,2024-02-10,3,Perdu,9
2229,552,105,40,1,2025-01-10,,En cours,7
2230,396,107,22,6,2025-02-03,,En cours,4
2231,179,187,49,2,2024-07-18,,Perdu,8
2232,305,32,14,5,2024-09-08,1,Perdu,9
2233,405,20,36,4,2024-10-28,,Perdu,8
2234,519,90,27,5,2024-01-27,,En cours,5
2235,921,64,48,4,2024-04-28,,Place,2
2236,545,41,11,4,2024-08-12,2,En cours,2
2237,388,24,10,5,2024-08-07,1,Perdu,8
2238,661,176,44,5,2024-05-12,,En cours,7
2239,774,123,46,3,2024-01-01,,Perdu,7
2240,431,139,38,6,2025-01-16,2,Place,1
2241,490,24,24,6,2024-09-02,5,En cours,9
2242,218,69,21,5,2024-10-29,,Perdu,2
2243,865,125,34,6,2024-06-23,,Perdu,6
2244,867,106,38,1,2024-07-21,,En cours,9
2245,175,139,14,4,2024-06-26,,En cours,3
2246,347,134,1,4,2024-06-20,,Perdu,5
2247,272,83,4,6,2024-09-25,,En cours,8
2248,923,157,18,1,2025-02-02,2,En cours,3
2249,66,52,35,5,2024-11-06,,Place,1
2250,208,17,23,1,2024-09-23,,Perdu,5
2251,315,183,31,3,2024-01-05,,Perdu,8
2252,561,5,24,5,2024-07-24,,Perdu,6
2253,249,57,13,2,2025-01-17,,Perdu,4
2254,537,23,38,6,2024-06-08,,Perdu,6
2255,748,47,37,6,2024-08-07,,En cours,1
2256,829,79,49,1,2024-05-09,,En cours,4
2257,100,26,42,2,2024-03-17,4,Perdu,8
2258,139,94,19,1,2024-10-09,4,Place,4
2259,96,186,36,5,2024-05-05,,En cours,9
2260,910,28,18,6,2024-08-23,,Place,5
2261,653,186,44,4,2024-08-25,,Perdu,9
2262,532,83,31,1,2024-12-05,2,En cours,6
2263,791,119,42,2,2025-01-10,3,En cours,4
2264,587,89,15,1,2024-08-09,,En cours,9
2265,236,64,1,3,2024-01-21,,Perdu,3
2266,511,22,8,5,2024-08-20,,En cours,4
2267,704,119,27,1,2024-12-19,,En cours,7
2268,37,184,49,6,2024-07-09,,En cours,8
2269,607,105,32,2,2024-08-13,,Place,2
2270,498,120,41,4,2024-11-01,,En cours,9
2271,70,129,24,5,2024-06-24,,En cours,4
2272,264,78,48,4,2024-06-14,,En cours,4
2273,449,25,48,3,2024-07-11,,En cours,2
2274,343,102,11,3,2024-12-06,2,En cours,1
2275,291,174,44,3,2024-07-14,,Perdu,6
2276,650,63,1,2,2024-05-10,,Perdu,6
2277,405,175,30,2,2024-08-26,3,En cours,1
2278,498,171,22,5,2024-10-04,,Place,9
2279,799,49,16,6,2024-12-31,,En cours,5
2280,94,116,47,6,2024-12-23,,Place,1
2281,360,150,34,2,2024-11-09,,En cours,8
2282,74,99,7,2,2024-11-03,5,Place,2
2283,928,140,7,1,2024-06-28,,Place,7
2284,186,183,6,2,2024-05-17,,Place,7
2285,820,126,16,4,2024-08-13,,En cours,8
2286,191,168,4,2,2024-10-09,5,Perdu,8
2287,325,161,14,5,2024-07-26,3,Place,9
2288,609,163,39,1,2024-03-23,,Perdu,1
2289,832,171,44,3,2024-01-06,,En cours,4
2290,178,46,40,2,2024-01-24,,En cours,4
2291,214,4,25,3,2024-06-19,1,En cours,4
2292,882,31,35,1,2024-11-12,,En cours,3
2293,322,50,48,3,2024-11-11,,En cours,3
2294,210,139,3,5,2024-11-19,,Perdu,9
2295,744,102,46,6,2024-10-10,4,En cours,9
2296,92,94,37,2,2024-01-10,,En cours,7
2297,867,2,20,3,2024-12-19,,En cours,5
2298,876,137,23,5,2025-01-14,5,Place,5
2299,857,73,22,3,2024-12-05,,Perdu,7
2300,296,153,8,4,2024-06-27,,Perdu,8
2301,115,23,12,3,2024-03-26,,Perdu,4
2302,426,60,15,6,2024-12-28,,Perdu,5
2303,335,11,1,4,2024-03-15,,En cours,9
