ContratID,CandidatID,PosteID,ClientID,TypeContratID,StatutContratID,DateDebut,DateFin,TauxJournalier,DureeJours,MontantTotal
1961,983,187,41,1,1,2024-02-23,2024-06-17,74259,115,8539785
1962,439,142,24,4,2,2024-02-08,2024-11-24,129344,290,37509760
1963,754,66,7,4,1,2024-03-31,2025-04-04,99352,369,36660888
1964,223,72,47,4,1,2024-05-10,2025-05-20,103510,375,38816250
1965,637,72,71,4,1,2024-10-26,2025-06-07,104836,224,23483264
1966,667,173,54,2,3,2024-01-17,2024-12-30,124925,348,43473900
1967,333,145,9,3,3,2024-07-16,2024-08-16,146586,31,4544166
1968,448,18,83,3,3,2024-10-13,2025-10-03,77999,355,27689645
1969,671,62,8,1,2,2024-05-12,2025-06-02,72540,386,28000440
1970,314,157,39,4,2,2024-04-23,2024-10-18,139611,178,24850758
1971,604,72,57,3,1,2024-03-15,2024-04-30,87511,46,4025506
1972,231,163,93,2,3,2024-06-05,2025-03-26,141551,294,41615994
1973,536,102,76,1,3,2024-08-12,2024-09-16,135800,35,4753000
1974,60,156,20,3,2,2024-07-30,2025-04-22,118481,266,31515946
1975,447,106,43,4,3,2024-11-06,2025-04-03,116424,148,17230752
1976,504,147,86,1,2,2024-01-01,2024-08-18,143108,230,32914840
1977,828,87,25,4,2,2024-04-16,2025-04-21,62846,370,23253020
1978,376,48,91,3,3,2024-05-09,2024-08-03,84419,86,7260034
1979,7,177,54,4,1,2024-05-22,2024-07-03,95502,42,4011084
1980,41,84,63,1,3,2024-09-22,2025-05-22,53335,242,12907070
1981,540,2,67,1,3,2024-02-06,2024-11-19,92094,287,26430978
1982,813,78,97,3,1,2024-04-14,2024-09-01,108708,140,15219120
1983,891,83,69,2,2,2024-01-20,2024-04-19,90389,90,8135010
1984,809,49,42,2,1,2024-07-27,2025-05-13,108403,290,31436870
1985,340,176,60,3,2,2024-12-17,2025-09-27,42180,284,11979120
1986,491,99,70,1,2,2024-12-22,2026-01-05,88958,379,33715082
1987,889,75,60,2,2,2024-01-18,2025-01-01,141514,349,49388386
1988,839,140,2,2,2,2024-02-13,2024-12-08,61274,299,18320926
1989,454,128,91,2,2,2024-07-27,2024-09-02,84687,37,3133419
1990,482,96,28,3,3,2024-04-07,2024-08-11,104921,126,13220046
1991,70,195,66,1,3,2024-03-25,2024-12-22,105067,272,28578224
1992,169,195,57,4,1,2024-09-06,2025-03-27,51693,202,10441986
1993,530,96,13,3,2,2024-04-22,2024-06-10,43558,49,2134342
1994,518,142,88,1,3,2024-08-06,2025-04-02,120395,239,28774405
1995,575,11,9,3,1,2024-01-15,2024-11-21,93978,311,29227158
1996,313,89,96,1,2,2024-12-22,2025-10-16,138817,298,41367466
1997,227,89,93,1,2,2024-01-31,2025-02-05,148818,371,55211478
1998,453,81,58,3,3,2024-01-13,2024-04-06,49994,84,4199496
1999,879,169,96,1,3,2024-06-01,2025-06-19,73315,383,28079645
2000,971,117,86,3,2,2024-11-16,2025-06-28,128432,224,28768768
